id,name,best_for_wear,gender,image_url,dominant_color,sub_color1,sub_color2
IH8227,Duramo SL 2 Running Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ebcae95b094545ea8d12aa2d9b1e0fb5_9366/Duramo_SL_2_Running_Shoes_Pink_IH8227_01_standard.jpg",Bliss Pink,Silver Metallic,Pink Fusion
IE8828,Runfalcon 5 Running Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/39016994181c4fc1a492629f9673e74a_9366/Runfalcon_5_Running_Shoes_Black_IE8828_01_standard.jpg",Core Black,Core Black,Core Black
IH5564,Adizero Adios Pro Evo 1,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8a9edf9c46464107b3aa518f2d257c49_9366/Adizero_Adios_Pro_Evo_1_White_IH5564_01_standard.jpg",White,Black,Crystal White
ID8819,Ultraboost 5 Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/cf3033fe07404c62a12fca0a458c8924_9366/Ultraboost_5_Shoes_Green_ID8819_HM1.jpg",Lucid Lemon,Core Black,Cloud White
JI1228,Adistar Byd Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3e084fec282444feb81131910c2bed9e_9366/Adistar_Byd_Shoes_White_JI1228_01_00_standard.jpg",Cloud White,Silver Metallic,Flash Aqua
JH8781,Ultrarun 5 TR Running Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1c7a2fad164f4f9e92382544a024c29c_9366/Ultrarun_5_TR_Running_Shoes_Brown_JH8781_01_00_standard.jpg",Brown,Shadow Red,Warm Clay
IH8221,Duramo SL 2 Running Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/906100ee37894147ad87f69743edc82a_9366/Duramo_SL_2_Running_Shoes_Blue_IH8221_HM1.jpg",Dark Blue,Silver Metallic,Halo Silver
ID8765,Galaxy 7 Running Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8db7a22fd8a14673a4d95c38624139ca_9366/Galaxy_7_Running_Shoes_Black_ID8765_HM1.jpg",Core Black,Cloud White,Carbon
IE8226,Galaxy 7 Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f4be408639644afb8cbdde8d794f264b_9366/Galaxy_7_Running_Shoes_Red_IE8226_01_standard.jpg",Better Scarlet,Cloud White,Solar Red
JI1226,Adistar Byd Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8ca3af1c15e7492f9c7c351fafd4d0a7_9366/Adistar_Byd_Running_Shoes_White_JI1226_01_00_standard.jpg",Cloud White,Core Black,Lucid Lemon
IH8219,Duramo SL 2 Running Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6ae284a4cf1948bba43f04f9e0490f81_9366/Duramo_SL_2_Running_Shoes_Grey_IH8219_HM1.jpg",Halo Silver,Lucid Blue,Grey Two
IH2640,Ultrarun 5 Running Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d3793c3e847b46e6b907b62fd380270a_9366/Ultrarun_5_Running_Shoes_Black_IH2640_01_standard.jpg",Core Black,Core Black,Cloud White
ID6161,Adistar 3 Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c0ce2c754c3b4b338358d95025f03922_9366/Adistar_3_Shoes_Black_ID6161_HM1.jpg",Core Black,Cloud White,Grey Six
JI3981,Runfalcon 5 Running Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/63856cd6f92045488a47e68c1e887221_9366/Runfalcon_5_Running_Shoes_White_JI3981_01_00_standard.jpg",Cloud White,Grey Strata,Core Black
IE0525,Runfalcon 5 Running Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ad888a0eff5641efbf5af5f42044d333_9366/Runfalcon_5_Running_Shoes_Green_IE0525_01_standard.jpg",Olive Strata,Shadow Olive,Core Black
ID6178,Adistar Byd Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3729360a8a4445babb4fdaf182005f88_9366/Adistar_Byd_Shoes_White_ID6178_HM1.jpg",Cloud White,Night Metallic,Flash Aqua
IG6431,ADIZERO ADIOS PRO 3 Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/771391a024374a77947058d88baba6f9_9366/ADIZERO_ADIOS_PRO_3_Shoes_Black_IG6431_HM1.jpg",Core Black,Zero Metalic,Spark
JS2836,Ultrarun 5 Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b4e20b6c0f944ba8bc340dff65a065bb_9366/Ultrarun_5_Running_Shoes_Black_JS2836_01_standard.jpg",Core Black,Cloud White,Cloud White
JI1242,Adistar 3 Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1d5024752e284ab18e8889fadbc51f5e_9366/Adistar_3_Running_Shoes_Red_JI1242_01_00_standard.jpg",Pure Ruby,Cobalt Blue,Lucid Red
HQ2171,Adizero Boston 12 Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/87176ee576f24357b3843634a1e5d5bb_9366/Adizero_Boston_12_Shoes_Black_HQ2171_HM1.jpg",Core Black,Cloud White,Carbon
IE8829,Runfalcon 5 Running Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/5105459d9f0f41988499f18949100865_9366/Runfalcon_5_Running_Shoes_Blue_IE8829_01_00_standard.jpg",Legend Ink,Cloud White,Core Black
ID8810,Ultraboost 5 Shoes,Neutral,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ff67e3405f7f46eca232d3aa4e0b78e9_9366/Ultraboost_5_Shoes_White_ID8810_HM1.jpg",Cloud White,Glory Grey,Lucid Pink
ID8756,Galaxy 7 Running Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e0e08fcc65794e5fba4d77ae7d2df909_9366/Galaxy_7_Running_Shoes_Blue_ID8756_01_standard.jpg",Royal Blue,Cloud White,Dark Blue
IG8252,Adizero XCS Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/45b44cc266834813b9b5bac9dbf9dbc0_9366/Adizero_XCS_Shoes_White_IG8252_HM1.jpg",Cloud White,Core Black,Green Spark
IF1483,Ultraboost 5 Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e1812af8545c49ac83351ade9154add5_9366/Ultraboost_5_Shoes_Grey_IF1483_HM1.jpg",Grey Four,Silver Metallic,Grey Two
IH6007,Response Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/dea19939580849d38696367df73fbcd9_9366/Response_Shoes_Black_IH6007_HM1.jpg",Core Black,Cloud White,Core Black
IH3662,Galaxy 7 Running Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/846a9213e4954da3bd750738e22cec89_9366/Galaxy_7_Running_Shoes_White_IH3662_01_standard.jpg",Cloud White,Zero Metalic,Core Black
ID1424,4DFWD 4 Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/dc4ba3121f5144b0a795e2521eb72abf_9366/4DFWD_4_Running_Shoes_Red_ID1424_01_00_standard.jpg",Lucid Red,Pure Ruby,Better Scarlet
IH2584,Supernova Stride 2 Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/50a2ce37487d4b39b793bcb58d8d34bf_9366/Supernova_Stride_2_Running_Shoes_Grey_IH2584_01_00_standard.jpg",Grey Four,Cloud White,Carbon
IF1157,Adizero Sl2 Running Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d649407d437c476aa65f9915d8969c74_9366/Adizero_Sl2_Running_Shoes_Black_IF1157_HM1.jpg",Core Black,Zero Metalic,Spark
IF1209,Adizero Prime X 2.0 STRUNG Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/a802a9434b954a98813f87bd14f246ee_9366/Adizero_Prime_X_2.0_STRUNG_Shoes_Blue_IF1209_HM1.jpg",Cobalt Blue,Zero Metalic,Lucid Lemon
JQ8118,Galaxy 7 Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/815aa3a3460f49d1a5f88027738ed8fe_9366/Galaxy_7_Running_Shoes_Blue_JQ8118_01_00_standard.jpg",Shadow Navy,Cloud White,Core Black
IH7759,Runfalcon 5 Running Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9d884f65f34446a680bbf691c2a45828_9366/Runfalcon_5_Running_Shoes_Black_IH7759_HM1.jpg",Core Black,Cloud White,Core Black
IH8634,Supernova Prima Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8528958894004c2c8cee22403e168476_9366/Supernova_Prima_Running_Shoes_Grey_IH8634_01_00_standard.jpg",Carbon,Iron Metallic,Pulse Lime
IG4330,Adizero Prime SP 3 Strung Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d9611498155143b1a588646250bf2205_9366/Adizero_Prime_SP_3_Strung_Shoes_Black_IG4330_HM1.jpg",Core Black,Zero Metalic,Spark
JI1225,Adistar Byd Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d7f28423327f43cba5ef994cc8523daa_9366/Adistar_Byd_Running_Shoes_Black_JI1225_01_00_standard.jpg",Core Black,Iron Metallic,Flash Aqua
JI1245,Adistar 3 Running Shoes,Everyday,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/5e47eb730caa475990d9c31ccc922a32_9366/Adistar_3_Running_Shoes_Grey_JI1245_01_00_standard.jpg",Halo Silver,Zero Metalic,Pulse Lime
IF6766,Adizero SL2 Running Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/5fa191a4690e4634afd00baafc13b605_9366/Adizero_SL2_Running_Shoes_Black_IF6766_HM1.jpg",Core Black,Silver Metallic,Core Black
JH9635,Adizero Adios Pro 3 Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1d59c03df4b14d8e9fef3d53ab97c7aa_9366/Adizero_Adios_Pro_3_Shoes_Green_JH9635_01_00_standard.jpg",Collegiate Green,Cloud White,Sandy Pink
IE0552,Runfalcon 5 Wide Running Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d43a17983e8a45539ec1387b3d8f7405_9366/Runfalcon_5_Wide_Running_Shoes_Black_IE0552_01_standard.jpg",Core Black,Cloud White,Core Black
ID6318,Questar 3 Running Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7d8709b0c5a24d34907804c3b4db54ea_9366/Questar_3_Running_Shoes_White_ID6318_01_standard.jpg",Cloud White,Core Black,Dash Grey
IH3110,Ultraboost 5x Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ba300702bce9426d95cc17953faa35df_9366/Ultraboost_5x_Shoes_Black_IH3110_HM1.jpg",Core Black,Cloud White,Carbon
IG9905,Adizero Ambition Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c9dfd8449621451c8ebf53b360966815_9366/Adizero_Ambition_Shoes_Black_IG9905_HM1.jpg",Core Black,Zero Metalic,Spark
IH5222,Adizero Prime SP 3 Strung Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/34ec488ea6764853a305ee7dd60807d9_9366/Adizero_Prime_SP_3_Strung_Shoes_Blue_IH5222_HM1.jpg",Cobalt Blue,Zero Metalic,Lucid Lemon
JR1094,Adizero Adios Pro 4 Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8f2ceea530824cc2bfc8d6b93a5790ea_9366/Adizero_Adios_Pro_4_Shoes_White_JR1094_HM1.jpg",Cloud White,Core Black,Silver Metallic
ID3634,ADIZERO ADIOS PRO 3 Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/516259dc21594116a7f6a3491b5a10d2_9366/ADIZERO_ADIOS_PRO_3_Shoes_Red_ID3634_HM1.jpg",Solar Red,Core Black,Better Scarlet
IH6008,Response Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/caf20cbe146048bbbc99f19c50fa6750_9366/Response_Shoes_White_IH6008_HM1.jpg",Cloud White,Core Black,Cloud White
JI1387,ULTRABOOST 5 GTX,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b0e1e57e6f414613913651805bbf2d90_9366/ULTRABOOST_5_GTX_White_JI1387_01_00_standard.jpg",Off White,Off White,Lucid Red
ID2707,Duramo RC Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9304d27f3cea438da9312251ed718c47_9366/Duramo_RC_Shoes_White_ID2707_HM1.jpg",Cloud White,Grey Three,Core Black
IF9393,Duramo Speed 2 Running Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4de7bf50059b4bfd9c11d5b95d65fdc6_9366/Duramo_Speed_2_Running_Shoes_White_IF9393_HM1.jpg",Cloud White,Core Black,Lucid Red
IH2508,Supernova Stride 2 Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/fd5e29c15042436bad87084001f7941a_9366/Supernova_Stride_2_Running_Shoes_Black_IH2508_01_standard.jpg",Core Black,Iron Metallic,Carbon
JS2864,Adistar Byd Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/65bc1ec970c74889aa23e0ec7d990ce1_9366/Adistar_Byd_Shoes_Grey_JS2864_01_00_standard.jpg",Grey,Taupe,Carbon
IH7760,Runfalcon 5 Running Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/07d12c5a0e44439cb3a32355e8af9bb4_9366/Runfalcon_5_Running_Shoes_White_IH7760_HM1.jpg",Cloud White,Cloud White,Cloud White
IF6764,Adizero SL2 Running Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/90635419c1584d11a90acc9f6902fef4_9366/Adizero_SL2_Running_Shoes_Pink_IF6764_HM1.jpg",Putty Mauve,Aurora Met.,Solar Red
IH8638,Supernova Prima Running Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/09fb9be80a9f440dafd60b495935c742_9366/Supernova_Prima_Running_Shoes_Grey_IH8638_01_00_standard.jpg",Grey,Iron metallic,Violet
JS2863,Adistar Byd Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7cdd920a3a2d4e42a0f52028257a378b_9366/Adistar_Byd_Running_Shoes_Blue_JS2863_01_00_standard.jpg",Aurora Ink,Shadow Navy,Preloved Ink
IH8635,Supernova Prima Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9d8d1cd5b7764becb7bd4be7a4a00082_9366/Supernova_Prima_Running_Shoes_Blue_IH8635_01_00_standard.jpg",Glow Blue,Cloud White,Silver Metallic
ID3699,Questar 3 Running Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/379f2d1969ba45b6a4fe63464a865de3_9366/Questar_3_Running_Shoes_Blue_ID3699_01_standard.jpg",Preloved Ink,Halo Silver,Shadow Navy
ID0267,Adizero Prime X 2.0 STRUNG Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ea1eaf432ddc4bc99754f6bcc1533a30_9366/Adizero_Prime_X_2.0_STRUNG_Shoes_Black_ID0267_HM1.jpg",Core Black,Zero Metalic,Spark
ID8773,Galaxy 7 Running Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3557558e42134b548920f64457a98737_9366/Galaxy_7_Running_Shoes_Blue_ID8773_01_standard.jpg",Dark Blue,Zero Metalic,Putty Mauve
ID8749,Galaxy 7 Running Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c571b6356a144917a10f23db37e97719_9366/Galaxy_7_Running_Shoes_White_ID8749_01_standard.jpg",Cloud White,Collegiate Green,Crystal White
ID8766,Galaxy 7 Running Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c13949833df041a6bc615167e2617ef5_9366/Galaxy_7_Running_Shoes_Pink_ID8766_01_standard.jpg",PINK,Core Black,Semi Pink Spark
JR7685,Supernova Rise 2 Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/0a943c43f99f4df2bc203bda58fabbbe_9366/Supernova_Rise_2_Running_Shoes_Blue_JR7685_01_00_standard.jpg",Legend Ink,Bright Royal,Clear Sky
IH0079,4DFWD x STRUNG Running Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7ef127bc44e549d8bab88f9e3443a9db_9366/4DFWD_x_STRUNG_Running_Shoes_White_IH0079_01_standard.jpg",Cloud White,Grey One,Core Black
IE8792,Ultrarun 5 Running Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/47cc171c5468476da7141114b0be1a85_9366/Ultrarun_5_Running_Shoes_Blue_IE8792_01_standard.jpg",Legend Ink,Cloud White,Core Black
JH9641,Adizero Boston 12 Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/105718c5d9474708b0e0d408d283080e_9366/Adizero_Boston_12_Shoes_Green_JH9641_01_00_standard.jpg",Collegiate Green,Matte Gold,Sandy Pink
ID6306,Supernova GORE-TEX Running Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7ecf6a0fa0c54e38b0142d677c6b93c1_9366/Supernova_GORE-TEX_Running_Shoes_Black_ID6306_HM1.jpg",Core Black,Iron Metallic,Core Black
ID3617,Adizero Prime X 2.0 STRUNG Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/73ae2d5ebf184767b3fad25762d6772f_9366/Adizero_Prime_X_2.0_STRUNG_Shoes_White_ID3617_HM1.jpg",Cloud White,Core Black,Pink Spark
JR7688,Supernova Rise 2 Running Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/78c304a646b845699950a76a9453612d_9366/Supernova_Rise_2_Running_Shoes_Blue_JR7688_01_00_standard.jpg",Preloved Ink,Matte Silver,Preloved Ink
JH9030,Ultraboost 5x Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ce302301e2ad4ee4ac749ec662c17a6c_9366/Ultraboost_5x_Shoes_Pink_JH9030_01_00_standard.jpg",Flash Pink,Orange Tint,Lucid Pink
ID1419,4DFWD x STRUNG Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6c2bdddb6eaa40eeb8d493709a1649b3_9366/4DFWD_x_STRUNG_Running_Shoes_Grey_ID1419_01_00_standard.jpg",Grey One,Matte Silver,Pure Ruby
JP5916,Runfalcon 5 TR Running Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/374af25242764a90a5cc88f4bc799feb_9366/Runfalcon_5_TR_Running_Shoes_Black_JP5916_01_00_standard.jpg",Core Black,Core Black,Carbon
JP5911,Runfalcon 5 TR Running Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3ab756e5e1bd4d7391e2992b40a737b4_9366/Runfalcon_5_TR_Running_Shoes_Black_JP5911_01_00_standard.jpg",Core Black,Silver Metallic,Carbon
IH8201,Duramo Speed 2 Running Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4292d0b4a91745f7a97e6fc9fd12740a_9366/Duramo_Speed_2_Running_Shoes_Black_IH8201_HM1.jpg",Core Black,Cloud White,Grey Five
JR3380,Supernova Rise 2 Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ed0971fdc774476bb989b6a5a19e9c00_9366/Supernova_Rise_2_Running_Shoes_Blue_JR3380_01_00_standard.jpg",Dark Blue,Iron Metallic,Preloved Scarlet
JH9642,Adizero Boston 12 Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f9ea0f0caf0a4ded862d514741a128c8_9366/Adizero_Boston_12_Shoes_Blue_JH9642_01_standard.jpg",Aurora Ink,Matte Gold,Core Black
IF6769,Adizero SL2 Running Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b01cee7575dc48f4834f52a6c1335c14_9366/Adizero_SL2_Running_Shoes_Black_IF6769_HM1.jpg",Core Black,Zero Metalic,Carbon
IF9392,Duramo Speed 2 Running Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/0a184c1eb3914d40be8a7ef7ef145927_9366/Duramo_Speed_2_Running_Shoes_White_IF9392_HM1.jpg",Cloud White,Silver Metallic,Lucid Red
ID8762,Galaxy 7 Running Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/a5e0602cdd2c430b81cab440fddb216f_9366/Galaxy_7_Running_Shoes_White_ID8762_01_standard.jpg",Cloud White,Clear Pink,Core Black
IF6761,Adizero SL2 Running Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/cfd913d7af534d5e9177b2b5ac21b59a_9366/Adizero_SL2_Running_Shoes_Black_IF6761_HM1.jpg",Core Black,Zero Metalic,Spark
ID3619,Pureboost 5 Running Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6585651f49e842f8ac2b6e6faf92d38d_9366/Pureboost_5_Running_Shoes_White_ID3619_01_standard.jpg",Cloud White,Cloud White,Core White
IH8639,Supernova Prima Running Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/a3c20985cc7b43d5ba0580742a528698_9366/Supernova_Prima_Running_Shoes_White_IH8639_01_00_standard.jpg",Cloud White,Silver Metallic,Lucid Pink
IH2505,Supernova Solution 2.0 Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3994140c8b834bbab05f6249c45d7977_9366/Supernova_Solution_2.0_Running_Shoes_Black_IH2505_01_00_standard.jpg",Core Black,Cloud White,Core Black
ID1158,Pureboost 5 Running Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6c0dda4f1ebe4f0a8a27d605c778312b_9366/Pureboost_5_Running_Shoes_Black_ID1158_01_standard.jpg",Core Black,Core Black,Core Black
ID3618,Pureboost 5 Running Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b458f8bd88d046f2955d2851bfa54ab7_9366/Pureboost_5_Running_Shoes_White_ID3618_01_standard.jpg",Cloud White,Cloud White,Cloud White
IH5723,4DFWD 4 Running Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1a06a10f1ca24191894b0a74957cb718_9366/4DFWD_4_Running_Shoes_Pink_IH5723_01_00_standard.jpg",Lucid Pink,Bliss Pink,Semi Lucid Red
ID3614,ADIZERO ADIOS PRO 3 Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/42cda45fba97418f8d552ef54664c2f8_9366/ADIZERO_ADIOS_PRO_3_Shoes_Blue_ID3614_HM1.jpg",Cobalt Blue,Zero Metalic,Lucid Lemon
IF1191,Adizero Ambition Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b7e114eb257e46eabd33e87945eeb9e3_9366/Adizero_Ambition_Shoes_Blue_IF1191_HM1.jpg",Cobalt Blue,Zero Metalic,Lucid Lemon
IE0528,Runfalcon 5 Running Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e9ef35e3616e46f280478057cfa85a31_9366/Runfalcon_5_Running_Shoes_Pink_IE0528_01_standard.jpg",Sandy Pink,Cloud White,Core Black
JH9042,Ultraboost 5x Shoes,Everyday,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/651adc24cc3045f5a7725c44a9313f47_9366/Ultraboost_5x_Shoes_White_JH9042_01_00_standard.jpg",Cloud White,Grey,Lucid Lemon
IH2504,Supernova Rise 2 Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4f5562362ee140b2a32fad4b2772148a_9366/Supernova_Rise_2_Running_Shoes_Black_IH2504_01_00_standard.jpg",Core Black,Zero Metalic,Core Black
IH2486,Adizero Finesse Running Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d20d248b3a4f4df7818a519717668aae_9366/Adizero_Finesse_Running_Shoes_Blue_IH2486_HM1.jpg",Cobalt Blue,Zero Metalic,Aurora Ink
IF6726,Adizero Sl2 Running Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/14b5d336835b462894b82f764805fdd6_9366/Adizero_Sl2_Running_Shoes_Grey_IF6726_HM1.jpg",Dash Grey,Core Black,Lucid Lemon
ID2706,Duramo RC Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/487aeba266fb4a4ea63ff40f3f6cb74f_9366/Duramo_RC_Shoes_Blue_ID2706_HM1.jpg",Blue Dawn,Cloud White,Wonder Quartz
IG9908,Adizero Sprintstar Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/5410f38aa956482a9804c035a865d7c9_9366/Adizero_Sprintstar_Shoes_Black_IG9908_HM1.jpg",Core Black,Zero Metalic,Cloud White
JI1419,Supernova Stride 2 Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/16f77a7524ae48ea81dbffa66c5565d5_9366/Supernova_Stride_2_Running_Shoes_Black_JI1419_01_standard.jpg",Core Black,Iron Metallic,Pulse Lime
IH2636,Ultrarun 5 W Running Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f425c0cf563c4c01a6bc0ffadb51a169_9366/Ultrarun_5_W_Running_Shoes_Black_IH2636_01_standard.jpg",Core Black,Cloud White,Core Black
IH8714,Supernova Solution 2.0 Running Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b3657aa256be4eff97667570db526502_9366/Supernova_Solution_2.0_Running_Shoes_Blue_IH8714_01_00_standard.jpg",Aurora Ink,Wonder Quartz,Aurora Ruby
JR5847,Supernova Rise 2 Running Shoes,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/bc1a109b51624417a41b5125ce8d63be_9366/Supernova_Rise_2_Running_Shoes_Pink_JR5847_01_00_standard.jpg",Bliss Pink,Flash Pink,Cloud White
IH8231,Duramo SL 2 Running Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/5d4c9ee8323d43539a21c2e1d68842c4_9366/Duramo_SL_2_Running_Shoes_Black_IH8231_01_00_standard.jpg",Core Black,Core Black,Core Black
JI1390,Ultraboost Shoes,Staying Warm,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/07dc2df49c5a47a19864f9d5fadefd58_9366/Ultraboost_Shoes_Black_JI1390_01_00_standard.jpg",Core Black,Iron Metallic,Violet Tone
JP5913,Runfalcon 5 TR Running Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7a3b31096baf4cdd906130b5367e4c3e_9366/Runfalcon_5_TR_Running_Shoes_Black_JP5913_01_00_standard.jpg",Core Black,Core Black,Carbon
JI1416,Supernova Stride 2 Running Shoes,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/991552b0608b4f6eb02e48e1821b1c5c_9366/Supernova_Stride_2_Running_Shoes_White_JI1416_01_standard.jpg",Non Dyed,Cloud White,Warm Sandstone
IG6439,ADIZERO ADIOS PRO 3 Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d97e80435f9442c885c4d7321c05876b_9366/ADIZERO_ADIOS_PRO_3_Shoes_Black_IG6439_HM1.jpg",Core Black,Zero Metalic,Spark
